,Date,Title,Url,NewsPaper
108,2022.10.09.,임진각 찾은 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091621001,경향신문
109,2022.10.09.,임진각 찾은 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091620001,경향신문
110,2022.10.09.,안개 낀 북녘 바라보는 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091619001,경향신문
111,2022.10.09.,안개 낀 북녘 바라보는 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091619021,경향신문
112,2022.10.09.,안개 낀 북녘 바라보는 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091619011,경향신문
113,2022.10.09.,안개 낀 북녘 바라보는 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091618021,경향신문
114,2022.10.09.,안개 낀 북녘 바라보는 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091618031,경향신문
115,2022.10.09.,안개 낀 북녘 바라보는 관광객들[경향포토],https://www.khan.co.kr/national/national-general/article/202210091618011,경향신문
116,2022.10.09.,“정부의 만화 ‘윤석열차’ 경고는 창작자 사상 검열”,https://www.khan.co.kr/politics/politics-general/article/202210091342001,경향신문
117,2022.10.07.,볼맛 메운 손맛[지극히 味적인 시장],https://www.khan.co.kr/travel/national/article/202210071616005,경향신문
118,2022.10.07.,"‘문화축전·처용문화제·나드리축제·고래축제’···울산, 전국체전 맞춰 문화·예술행사 ‘풍성’",https://www.khan.co.kr/local/local-general/article/202210070832001,경향신문
119,2022.10.06.,"김두겸 울산광역시장 “풀 곳은 풀고, 지킬 곳은 지키고…개발제한구역 해제에 행정력 집중”",https://www.khan.co.kr/local/Ulsan/article/202210062013005,경향신문
120,2022.10.06.,우범기 전북 전주시장 “조선궁원 프로젝트 등으로 과거·미래 잇는 도시로”,https://www.khan.co.kr/local/Jeonbuk/article/202210062010025,경향신문
121,2022.10.06.,방세환 경기 광주시장 “세계 관악 콘퍼런스 계기…문화·관광 도시 만들겠다”,https://www.khan.co.kr/local/Gyeonggi/article/202210062009025,경향신문
122,2022.10.06.,국내 첫 UAM 수직이착륙장 모습은?…학생 아이디어 공모전 결과 발표,https://www.khan.co.kr/national/national-general/article/202210061238001,경향신문
123,2022.10.05.,태백의 진한 가을 속으로…해발 900m 고원지대 달리는 ‘관광열차’,https://www.khan.co.kr/local/Gangwon/article/202210052237005,경향신문
124,2022.10.05.,‘윤석열차’ 표현의 자유 두고 정부여당·야당 격돌[국감2022],https://www.khan.co.kr/culture/culture-general/article/202210051731001,경향신문
125,2022.10.05.,"‘윤석열차’ 만화, 학생 신원 노출…온라인상 혐오 표현 이어져",https://www.khan.co.kr/culture/culture-general/article/202210051650001,경향신문
126,2022.10.05.,"태백시, 가을정취 속으로 달리는 ‘관광열차’···10월 3차례 운행",https://www.khan.co.kr/travel/national/article/202210051509001,경향신문
127,2022.10.05.,박보균 문체부 장관 ‘윤석열차’ 논란에 “정치오염 공모전으로 변색시킨 만화영상진흥원 문제”[국감 2022],https://www.khan.co.kr/culture/culture-general/article/202210051111001,경향신문
128,2022.10.05.,전국체전 보고 선물도 받고···울산 ‘스탬프 투어’ 7000명 추첨 상품권 증정,https://www.khan.co.kr/local/local-general/article/202210050945001,경향신문
129,2022.10.04.,[사설] ‘윤 대통령 풍자만화’ 고교생 수상 경위 조사한다니,https://www.khan.co.kr/opinion/editorial/article/202210042049015,경향신문
130,2022.10.04.,"문체부, 고등학생이 그린 ‘윤석열차’ 풍자만화 금상 준 기관 경고",https://www.khan.co.kr/culture/culture-general/article/202210041531001,경향신문
131,2022.09.29.,민통선 넘나드는 ‘백암산 케이블카’ 타볼까,https://www.khan.co.kr/local/Gangwon/article/202209292126035,경향신문
132,2022.09.29.,민통선 넘나들며 북녘땅까지 한눈에···화천 ‘백암산 케이블카’ 내달 개장,https://www.khan.co.kr/travel/national/article/202209291252001,경향신문
133,2022.09.28.,수원 ‘통닭축제’ 7년만에 개최,https://www.khan.co.kr/local/Gyeonggi/article/202209281140001,경향신문
134,2022.09.28.,‘쌍방울 뇌물 수수’ 혐의 이화영 구속… 검찰 수사 이재명 향하나,https://www.khan.co.kr/national/court-law/article/202209280136001,경향신문
135,2022.09.27.,"검찰 “이화영, 쌍방울서 수억원 뇌물 대가 북한단체와 협력 사업 영향력 행사”",https://www.khan.co.kr/national/court-law/article/202209272132005,경향신문
136,2022.09.27.,"검찰 “이화영, 수억원 뇌물 대가로 쌍방울-북한 단체 협의 주도… 자녀 취업 특혜 정황”",https://www.khan.co.kr/national/court-law/article/202209271658011,경향신문
137,2022.09.27.,로키산맥 빙하가 녹고 사막에 폭우가 내린다,https://www.khan.co.kr/environment/climate/article/202209271026011,경향신문
138,2022.09.26.,"‘TBS 지원 폐지’ 공청회, “무리한 추진” vs “근본적 수술”",https://www.khan.co.kr/national/national-general/article/202209261702001,경향신문
139,2022.09.23.,K드라마부터 K팝까지···한류의 모든 것 ‘2022 한국문화축제’ 황병국 총감독의 관전 포인트,https://www.khan.co.kr/culture/culture-general/article/202209231458001,경향신문
140,2022.09.22.,"경기도특사경, 불법건축, 미신고 운영 캠핑장·글램핑장 불법행위 적발",https://www.khan.co.kr/local/Gyeonggi/article/202209221135001,경향신문
141,2022.09.21.,지방소멸 대책 ‘건물 집착’,https://www.khan.co.kr/local/local-general/article/202209212115005,경향신문
142,2022.09.21.,[단독] ‘지원센터’ 짓고 ‘워케이션’ 인구 유치하면 지방소멸 늦출 수 있을까,https://www.khan.co.kr/national/national-general/article/202209211510001,경향신문
143,2022.09.21.,“노마드 워커→유목민형 노동자로 바꿔 써주세요”,https://www.khan.co.kr/culture/culture-general/article/202209211005001,경향신문
144,2022.09.20.,내년 아시안컵 ‘유치전’…변수는 카타르의 오일머니,https://www.khan.co.kr/sports/football/article/202209202231005,경향신문
145,2022.09.18.,오늘의 인사 - 2022년 9월 19일,https://www.khan.co.kr/people/personnel_shift/article/202209182212035,경향신문
146,2022.09.18.,‘머드’로 뜨거웠던 보령…가을엔 온갖 ‘이야기’로 가득,https://www.khan.co.kr/travel/national/article/202209181335001,경향신문
147,2022.09.16.,멀쩡한 경작지를 ‘방치’했다···‘야생’이 불러온 놀라운 기적[책과 삶],https://www.khan.co.kr/culture/book/article/202209161650001,경향신문
148,2022.09.14.,한국 첫 ‘포켓몬고 사파리존’ 일산 호수공원서,https://www.khan.co.kr/local/Gyeonggi/article/202209142147045,경향신문
149,2022.09.14.,"“동네주민이 들려주는 마을 이야기”… 경기도, 마을해설 프로그램 운영",https://www.khan.co.kr/local/Gyeonggi/article/202209141308011,경향신문
150,2022.09.14.,‘포켓몬고 사파리존’이 온다···일산 호수공원에서 국내 첫 개최,https://www.khan.co.kr/local/local-general/article/202209140905011,경향신문
151,2022.09.13.,3년 만에 “명절 같았던 추석”…가는 곳마다 ‘북적’,https://www.khan.co.kr/national/national-general/article/202209132135025,경향신문
152,2022.09.13.,"거리두기 해제 후 첫 추석, 가는 곳마다 ‘인산인해’···3년 만에 확 바뀐 풍경",https://www.khan.co.kr/national/national-general/article/202209131542001,경향신문
153,2022.09.13.,"중국, 코로나 재확산에 연휴 특수도 실종…중추절 관광수입 20% 이상 감소",https://www.khan.co.kr/world/china/article/202209131231001,경향신문
154,2022.09.10.,"가을 하늘 누비고, 시속 60㎞ 트랙 질주…명절 스트레스 ‘뻥’ 차자",https://www.khan.co.kr/life/life-general/article/202209101308001,경향신문
155,2022.09.08.,"때마침 미술주간, 보름달 내려온 궁·미술관 거닐어볼까",https://www.khan.co.kr/culture/culture-general/article/202209081822005,경향신문
156,2022.09.07.,빙상계 또 터졌다…피겨 ‘성폭행’ 파문,https://www.khan.co.kr/sports/sports-general/article/202209072227015,경향신문
157,2022.09.07.,파주 캠프 그리브스 부지 역사공원 내달 착공,https://www.khan.co.kr/local/Gyeonggi/article/202209072142025,경향신문
158,2022.09.07.,"피겨 국대 출신 이규현 코치, 10대 제자 성폭행 혐의 기소",https://www.khan.co.kr/national/national-general/article/202209071813001,경향신문
